Global Logger,9/10/2015,2:51:32 PM
Date, Time, Feet, Volts, Pulses
9/10/15, 14:48:47, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:47, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:48, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:48, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:48, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:48, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:48, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:48, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:48, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:48, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:48, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:48, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:49, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:49, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:49, 1.438940, 15.530136, 0.000000
9/10/15, 14:48:49, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:49, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:49, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:49, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:49, 1.442726, 15.523981, 0.000000
9/10/15, 14:48:49, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:49, 1.443673, 15.523981, 0.000000
9/10/15, 14:48:50, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:50, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:50, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:50, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:50, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:50, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:50, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:50, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:50, 1.443673, 15.523981, 0.000000
9/10/15, 14:48:50, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:51, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:51, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:51, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:51, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:51, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:51, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:51, 1.442726, 15.523981, 0.000000
9/10/15, 14:48:51, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:51, 1.444620, 15.530136, 0.000000
9/10/15, 14:48:51, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:52, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:52, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:52, 1.438940, 15.530136, 0.000000
9/10/15, 14:48:52, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:52, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:52, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:52, 1.440833, 15.530136, 0.000000
9/10/15, 14:48:52, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:52, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:52, 1.442726, 15.523981, 0.000000
9/10/15, 14:48:53, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:53, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:53, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:53, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:53, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:53, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:53, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:53, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:53, 1.443673, 15.523981, 0.000000
9/10/15, 14:48:53, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:54, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:54, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:54, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:54, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:54, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:54, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:54, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:54, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:54, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:54, 1.443673, 15.523981, 0.000000
9/10/15, 14:48:55, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:55, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:55, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:55, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:55, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:55, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:55, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:55, 1.442726, 15.523981, 0.000000
9/10/15, 14:48:55, 1.443673, 15.530136, 0.000000
9/10/15, 14:48:55, 1.443673, 15.523981, 0.000000
9/10/15, 14:48:56, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:56, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:56, 1.438940, 15.530136, 0.000000
9/10/15, 14:48:56, 1.440833, 15.530136, 0.000000
9/10/15, 14:48:56, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:56, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:56, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:56, 1.442726, 15.523981, 0.000000
9/10/15, 14:48:56, 1.443673, 15.523981, 0.000000
9/10/15, 14:48:56, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:57, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:57, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:57, 1.439886, 15.530136, 0.000000
9/10/15, 14:48:57, 1.440833, 15.530136, 0.000000
9/10/15, 14:48:57, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:57, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:57, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:57, 1.444620, 15.530136, 0.000000
9/10/15, 14:48:57, 1.444620, 15.530136, 0.000000
9/10/15, 14:48:57, 1.443673, 15.523981, 0.000000
9/10/15, 14:48:58, 1.440833, 15.530136, 0.000000
9/10/15, 14:48:58, 1.438940, 15.530136, 0.000000
9/10/15, 14:48:58, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:58, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:58, 1.440833, 15.530136, 0.000000
9/10/15, 14:48:58, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:58, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:58, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:58, 1.442726, 15.523981, 0.000000
9/10/15, 14:48:58, 1.442726, 15.530136, 0.000000
9/10/15, 14:48:59, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:59, 1.438940, 15.523981, 0.000000
9/10/15, 14:48:59, 1.439886, 15.523981, 0.000000
9/10/15, 14:48:59, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:59, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:59, 1.441780, 15.530136, 0.000000
9/10/15, 14:48:59, 1.441780, 15.523981, 0.000000
9/10/15, 14:48:59, 1.440833, 15.523981, 0.000000
9/10/15, 14:48:59, 1.442726, 15.523981, 0.000000
9/10/15, 14:48:59, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:00, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:00, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:00, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:00, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:00, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:00, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:00, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:00, 1.444620, 15.530136, 0.000000
9/10/15, 14:49:00, 1.444620, 15.530136, 0.000000
9/10/15, 14:49:00, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:01, 1.440833, 15.517825, 0.000000
9/10/15, 14:49:01, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:01, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:01, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:01, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:01, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:01, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:01, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:01, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:01, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:02, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:02, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:02, 1.438940, 15.530136, 0.000000
9/10/15, 14:49:02, 1.438940, 15.530136, 0.000000
9/10/15, 14:49:02, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:02, 1.440833, 15.530136, 0.000000
9/10/15, 14:49:02, 1.440833, 15.530136, 0.000000
9/10/15, 14:49:02, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:02, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:02, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:03, 1.439886, 15.517825, 0.000000
9/10/15, 14:49:03, 1.438940, 15.530136, 0.000000
9/10/15, 14:49:03, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:03, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:03, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:03, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:03, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:03, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:03, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:03, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:04, 1.438940, 15.530136, 0.000000
9/10/15, 14:49:04, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:04, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:04, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:04, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:04, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:04, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:04, 1.443673, 15.530136, 0.000000
9/10/15, 14:49:04, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:04, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:05, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:05, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:05, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:05, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:05, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:05, 1.440833, 15.530136, 0.000000
9/10/15, 14:49:05, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:05, 1.442726, 15.530136, 0.000000
9/10/15, 14:49:05, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:05, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:06, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:06, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:06, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:06, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:06, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:06, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:06, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:06, 1.443673, 15.530136, 0.000000
9/10/15, 14:49:06, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:06, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:07, 1.439886, 15.517825, 0.000000
9/10/15, 14:49:07, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:07, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:07, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:07, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:07, 1.442726, 15.530136, 0.000000
9/10/15, 14:49:07, 1.443673, 15.530136, 0.000000
9/10/15, 14:49:07, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:07, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:07, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:08, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:08, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:08, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:08, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:08, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:08, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:08, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:08, 1.442726, 15.530136, 0.000000
9/10/15, 14:49:08, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:08, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:09, 1.437993, 15.523981, 0.000000
9/10/15, 14:49:09, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:09, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:09, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:09, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:09, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:09, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:09, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:09, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:09, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:10, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:10, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:10, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:10, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:10, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:10, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:10, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:10, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:10, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:10, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:11, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:11, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:11, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:11, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:11, 1.441780, 15.530136, 0.000000
9/10/15, 14:49:11, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:11, 1.442726, 15.530136, 0.000000
9/10/15, 14:49:11, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:11, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:11, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:12, 1.437993, 15.523981, 0.000000
9/10/15, 14:49:12, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:12, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:12, 1.440833, 15.517825, 0.000000
9/10/15, 14:49:12, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:12, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:12, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:12, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:12, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:12, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:13, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:13, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:13, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:13, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:13, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:13, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:13, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:13, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:13, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:13, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:14, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:14, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:14, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:14, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:14, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:14, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:14, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:14, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:14, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:14, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:15, 1.438940, 15.517825, 0.000000
9/10/15, 14:49:15, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:15, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:15, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:15, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:15, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:15, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:15, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:15, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:15, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:16, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:16, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:16, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:16, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:16, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:16, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:16, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:16, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:16, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:16, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:17, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:17, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:17, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:17, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:17, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:17, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:17, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:17, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:17, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:17, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:18, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:18, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:18, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:18, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:18, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:18, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:18, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:18, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:18, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:18, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:19, 1.439886, 15.517825, 0.000000
9/10/15, 14:49:19, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:19, 1.438940, 15.517825, 0.000000
9/10/15, 14:49:19, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:19, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:19, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:19, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:19, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:19, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:19, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:20, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:20, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:20, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:20, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:20, 1.444620, 15.523981, 0.000000
9/10/15, 14:49:20, 1.444620, 15.523981, 0.000000
9/10/15, 14:49:20, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:20, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:20, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:20, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:21, 1.438940, 15.523981, 0.000000
9/10/15, 14:49:21, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:21, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:21, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:21, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:21, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:21, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:21, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:21, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:21, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:22, 1.440833, 15.517825, 0.000000
9/10/15, 14:49:22, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:22, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:22, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:22, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:22, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:22, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:22, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:22, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:22, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:23, 1.439886, 15.517825, 0.000000
9/10/15, 14:49:23, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:23, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:23, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:23, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:23, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:23, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:23, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:23, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:23, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:24, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:24, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:24, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:24, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:24, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:24, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:24, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:24, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:24, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:24, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:25, 1.440833, 15.517825, 0.000000
9/10/15, 14:49:25, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:25, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:25, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:25, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:25, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:25, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:25, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:25, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:25, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:26, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:26, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:26, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:26, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:26, 1.444620, 15.523981, 0.000000
9/10/15, 14:49:26, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:26, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:26, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:26, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:26, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:27, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:27, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:27, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:27, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:27, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:27, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:27, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:27, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:27, 1.440833, 15.517825, 0.000000
9/10/15, 14:49:27, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:28, 1.439886, 15.523981, 0.000000
9/10/15, 14:49:28, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:28, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:28, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:28, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:28, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:28, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:28, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:28, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:28, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:29, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:29, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:29, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:29, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:29, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:29, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:29, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:29, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:29, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:29, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:30, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:30, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:30, 1.443673, 15.517825, 0.000000
9/10/15, 14:49:30, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:30, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:30, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:30, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:30, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:30, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:30, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:31, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:31, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:31, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:31, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:31, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:31, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:31, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:31, 1.441780, 15.517825, 0.000000
9/10/15, 14:49:31, 1.440833, 15.523981, 0.000000
9/10/15, 14:49:31, 1.439886, 15.517825, 0.000000
9/10/15, 14:49:32, 1.441780, 15.523981, 0.000000
9/10/15, 14:49:32, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:32, 1.444620, 15.523981, 0.000000
9/10/15, 14:49:32, 1.444620, 15.523981, 0.000000
9/10/15, 14:49:32, 1.443673, 15.523981, 0.000000
9/10/15, 14:49:32, 1.442726, 15.517825, 0.000000
9/10/15, 14:49:32, 1.442726, 15.523981, 0.000000
9/10/15, 14:49:32, 1.442726, 15.517825, 0.000000
