Global Logger,9/9/2015,11:19:09 AM
Date Time, Feet, Volts, Pulses
9/9/15 11:07:55, 0.447775, 16.084124, 0.000000
9/9/15 11:07:55, 0.446829, 16.084124, 0.000000
9/9/15 11:07:55, 0.445882, 16.084124, 0.000000
9/9/15 11:07:55, 0.444935, 16.084124, 0.000000
9/9/15 11:07:55, 0.445882, 16.084124, 0.000000
9/9/15 11:07:55, 0.445882, 16.084124, 0.000000
9/9/15 11:07:56, 0.448722, 16.077969, 0.000000
9/9/15 11:07:56, 0.449669, 16.084124, 0.000000
9/9/15 11:07:56, 0.448722, 16.084124, 0.000000
9/9/15 11:07:56, 0.447775, 16.084124, 0.000000
9/9/15 11:07:56, 0.447775, 16.077969, 0.000000
9/9/15 11:07:56, 0.446829, 16.084124, 0.000000
9/9/15 11:07:56, 0.446829, 16.084124, 0.000000
9/9/15 11:07:56, 0.445882, 16.077969, 0.000000
9/9/15 11:07:56, 0.445882, 16.084124, 0.000000
9/9/15 11:07:56, 0.445882, 16.077969, 0.000000
9/9/15 11:07:57, 0.448722, 16.084124, 0.000000
9/9/15 11:07:57, 0.449669, 16.084124, 0.000000
9/9/15 11:07:57, 0.447775, 16.084124, 0.000000
9/9/15 11:07:57, 0.447775, 16.084124, 0.000000
9/9/15 11:07:57, 0.448722, 16.084124, 0.000000
9/9/15 11:07:57, 0.449669, 16.084124, 0.000000
9/9/15 11:07:57, 0.446829, 16.084124, 0.000000
9/9/15 11:07:57, 0.445882, 16.084124, 0.000000
9/9/15 11:07:57, 0.445882, 16.084124, 0.000000
9/9/15 11:07:57, 0.445882, 16.077969, 0.000000
9/9/15 11:07:58, 0.448722, 16.084124, 0.000000
9/9/15 11:07:58, 0.449669, 16.084124, 0.000000
9/9/15 11:07:58, 0.448722, 16.084124, 0.000000
9/9/15 11:07:58, 0.447775, 16.077969, 0.000000
9/9/15 11:07:58, 0.447775, 16.084124, 0.000000
9/9/15 11:07:58, 0.446829, 16.077969, 0.000000
9/9/15 11:07:58, 0.446829, 16.084124, 0.000000
9/9/15 11:07:58, 0.445882, 16.077969, 0.000000
9/9/15 11:07:58, 0.444935, 16.084124, 0.000000
9/9/15 11:07:58, 0.445882, 16.084124, 0.000000
9/9/15 11:07:59, 0.447775, 16.084124, 0.000000
9/9/15 11:07:59, 0.448722, 16.084124, 0.000000
9/9/15 11:07:59, 0.448722, 16.084124, 0.000000
9/9/15 11:07:59, 0.446829, 16.084124, 0.000000
9/9/15 11:07:59, 0.446829, 16.084124, 0.000000
9/9/15 11:07:59, 0.446829, 16.084124, 0.000000
9/9/15 11:07:59, 0.446829, 16.084124, 0.000000
9/9/15 11:07:59, 0.445882, 16.077969, 0.000000
9/9/15 11:07:59, 0.445882, 16.084124, 0.000000
9/9/15 11:07:59, 0.445882, 16.084124, 0.000000
9/9/15 11:08:00, 0.447775, 16.077969, 0.000000
9/9/15 11:08:00, 0.449669, 16.084124, 0.000000
9/9/15 11:08:00, 0.448722, 16.084124, 0.000000
9/9/15 11:08:00, 0.447775, 16.084124, 0.000000
9/9/15 11:08:00, 0.447775, 16.084124, 0.000000
9/9/15 11:08:00, 0.447775, 16.084124, 0.000000
9/9/15 11:08:00, 0.447775, 16.084124, 0.000000
9/9/15 11:08:00, 0.446829, 16.084124, 0.000000
9/9/15 11:08:00, 0.445882, 16.077969, 0.000000
9/9/15 11:08:00, 0.445882, 16.084124, 0.000000
9/9/15 11:08:01, 0.448722, 16.084124, 0.000000
9/9/15 11:08:01, 0.449669, 16.084124, 0.000000
9/9/15 11:08:01, 0.449669, 16.084124, 0.000000
9/9/15 11:08:01, 0.447775, 16.084124, 0.000000
9/9/15 11:08:01, 0.447775, 16.084124, 0.000000
9/9/15 11:08:01, 0.447775, 16.084124, 0.000000
9/9/15 11:08:01, 0.446829, 16.084124, 0.000000
9/9/15 11:08:01, 0.445882, 16.084124, 0.000000
9/9/15 11:08:01, 0.444935, 16.084124, 0.000000
9/9/15 11:08:01, 0.445882, 16.077969, 0.000000
9/9/15 11:08:02, 0.447775, 16.077969, 0.000000
9/9/15 11:08:02, 0.449669, 16.077969, 0.000000
9/9/15 11:08:02, 0.449669, 16.084124, 0.000000
9/9/15 11:08:02, 0.446829, 16.084124, 0.000000
9/9/15 11:08:02, 0.447775, 16.084124, 0.000000
9/9/15 11:08:02, 0.446829, 16.084124, 0.000000
9/9/15 11:08:02, 0.446829, 16.084124, 0.000000
9/9/15 11:08:02, 0.445882, 16.077969, 0.000000
9/9/15 11:08:02, 0.445882, 16.084124, 0.000000
9/9/15 11:08:02, 0.445882, 16.084124, 0.000000
9/9/15 11:08:03, 0.447775, 16.084124, 0.000000
9/9/15 11:08:03, 0.449669, 16.084124, 0.000000
9/9/15 11:08:03, 0.449669, 16.084124, 0.000000
9/9/15 11:08:03, 0.448722, 16.084124, 0.000000
9/9/15 11:08:03, 0.447775, 16.084124, 0.000000
9/9/15 11:08:03, 0.447775, 16.084124, 0.000000
9/9/15 11:08:03, 0.447775, 16.077969, 0.000000
9/9/15 11:08:03, 0.446829, 16.084124, 0.000000
9/9/15 11:08:03, 0.445882, 16.084124, 0.000000
9/9/15 11:08:03, 0.445882, 16.077969, 0.000000
9/9/15 11:08:04, 0.447775, 16.084124, 0.000000
9/9/15 11:08:04, 0.449669, 16.084124, 0.000000
9/9/15 11:08:04, 0.449669, 16.084124, 0.000000
9/9/15 11:08:04, 0.447775, 16.077969, 0.000000
9/9/15 11:08:04, 0.447775, 16.084124, 0.000000
9/9/15 11:08:04, 0.447775, 16.084124, 0.000000
9/9/15 11:08:04, 0.446829, 16.084124, 0.000000
9/9/15 11:08:04, 0.445882, 16.084124, 0.000000
9/9/15 11:08:04, 0.445882, 16.084124, 0.000000
9/9/15 11:08:04, 0.445882, 16.084124, 0.000000
9/9/15 11:08:05, 0.446829, 16.084124, 0.000000
9/9/15 11:08:05, 0.448722, 16.084124, 0.000000
9/9/15 11:08:05, 0.448722, 16.084124, 0.000000
9/9/15 11:08:05, 0.447775, 16.084124, 0.000000
9/9/15 11:08:05, 0.446829, 16.084124, 0.000000
9/9/15 11:08:05, 0.448722, 16.077969, 0.000000
9/9/15 11:08:05, 0.446829, 16.084124, 0.000000
9/9/15 11:08:05, 0.445882, 16.077969, 0.000000
9/9/15 11:08:05, 0.445882, 16.084124, 0.000000
9/9/15 11:08:05, 0.444935, 16.077969, 0.000000
9/9/15 11:08:06, 0.447775, 16.077969, 0.000000
9/9/15 11:08:06, 0.448722, 16.084124, 0.000000
9/9/15 11:08:06, 0.449669, 16.084124, 0.000000
9/9/15 11:08:06, 0.448722, 16.084124, 0.000000
9/9/15 11:08:06, 0.447775, 16.084124, 0.000000
9/9/15 11:08:06, 0.447775, 16.077969, 0.000000
9/9/15 11:08:06, 0.447775, 16.077969, 0.000000
9/9/15 11:08:06, 0.447775, 16.084124, 0.000000
9/9/15 11:08:06, 0.445882, 16.084124, 0.000000
9/9/15 11:08:06, 0.445882, 16.084124, 0.000000
9/9/15 11:08:07, 0.447775, 16.077969, 0.000000
9/9/15 11:08:07, 0.448722, 16.084124, 0.000000
9/9/15 11:08:07, 0.449669, 16.084124, 0.000000
9/9/15 11:08:07, 0.449669, 16.084124, 0.000000
9/9/15 11:08:07, 0.447775, 16.084124, 0.000000
9/9/15 11:08:07, 0.447775, 16.084124, 0.000000
9/9/15 11:08:07, 0.447775, 16.084124, 0.000000
9/9/15 11:08:07, 0.447775, 16.084124, 0.000000
9/9/15 11:08:07, 0.446829, 16.084124, 0.000000
9/9/15 11:08:07, 0.445882, 16.077969, 0.000000
9/9/15 11:08:08, 0.447775, 16.077969, 0.000000
9/9/15 11:08:08, 0.448722, 16.077969, 0.000000
9/9/15 11:08:08, 0.449669, 16.084124, 0.000000
9/9/15 11:08:08, 0.449669, 16.077969, 0.000000
9/9/15 11:08:08, 0.447775, 16.084124, 0.000000
9/9/15 11:08:08, 0.447775, 16.077969, 0.000000
9/9/15 11:08:08, 0.447775, 16.084124, 0.000000
9/9/15 11:08:08, 0.446829, 16.084124, 0.000000
9/9/15 11:08:08, 0.445882, 16.084124, 0.000000
9/9/15 11:08:08, 0.445882, 16.084124, 0.000000
9/9/15 11:08:09, 0.446829, 16.084124, 0.000000
9/9/15 11:08:09, 0.447775, 16.084124, 0.000000
9/9/15 11:08:09, 0.448722, 16.084124, 0.000000
9/9/15 11:08:09, 0.449669, 16.084124, 0.000000
9/9/15 11:08:09, 0.447775, 16.084124, 0.000000
9/9/15 11:08:09, 0.447775, 16.084124, 0.000000
9/9/15 11:08:09, 0.447775, 16.084124, 0.000000
9/9/15 11:08:09, 0.446829, 16.077969, 0.000000
9/9/15 11:08:09, 0.446829, 16.084124, 0.000000
9/9/15 11:08:09, 0.445882, 16.077969, 0.000000
9/9/15 11:08:10, 0.447775, 16.084124, 0.000000
9/9/15 11:08:10, 0.447775, 16.084124, 0.000000
9/9/15 11:08:10, 0.448722, 16.084124, 0.000000
9/9/15 11:08:10, 0.449669, 16.084124, 0.000000
9/9/15 11:08:10, 0.449669, 16.084124, 0.000000
9/9/15 11:08:10, 0.447775, 16.084124, 0.000000
9/9/15 11:08:10, 0.447775, 16.084124, 0.000000
9/9/15 11:08:10, 0.447775, 16.084124, 0.000000
9/9/15 11:08:10, 0.446829, 16.077969, 0.000000
9/9/15 11:08:10, 0.445882, 16.084124, 0.000000
9/9/15 11:08:11, 0.446829, 16.084124, 0.000000
9/9/15 11:08:11, 0.448722, 16.077969, 0.000000
9/9/15 11:08:11, 0.445882, 16.077969, 0.000000
9/9/15 11:08:11, 0.449669, 16.084124, 0.000000
9/9/15 11:08:11, 0.446829, 16.077969, 0.000000
9/9/15 11:08:11, 0.447775, 16.084124, 0.000000
9/9/15 11:08:11, 0.447775, 16.084124, 0.000000
9/9/15 11:08:11, 0.446829, 16.077969, 0.000000
9/9/15 11:08:11, 0.446829, 16.084124, 0.000000
9/9/15 11:08:11, 0.444935, 16.077969, 0.000000
9/9/15 11:08:12, 0.446829, 16.077969, 0.000000
9/9/15 11:08:12, 0.447775, 16.077969, 0.000000
9/9/15 11:08:12, 0.449669, 16.071813, 0.000000
9/9/15 11:08:12, 0.449669, 16.077969, 0.000000
9/9/15 11:08:12, 0.448722, 16.084124, 0.000000
9/9/15 11:08:12, 0.446829, 16.077969, 0.000000
9/9/15 11:08:12, 0.447775, 16.084124, 0.000000
9/9/15 11:08:12, 0.446829, 16.084124, 0.000000
9/9/15 11:08:12, 0.446829, 16.077969, 0.000000
9/9/15 11:08:12, 0.445882, 16.077969, 0.000000
9/9/15 11:08:13, 0.446829, 16.077969, 0.000000
9/9/15 11:08:13, 0.447775, 16.077969, 0.000000
9/9/15 11:08:13, 0.448722, 16.084124, 0.000000
9/9/15 11:08:13, 0.449669, 16.077969, 0.000000
9/9/15 11:08:13, 0.449669, 16.084124, 0.000000
9/9/15 11:08:13, 0.447775, 16.084124, 0.000000
9/9/15 11:08:13, 0.447775, 16.084124, 0.000000
9/9/15 11:08:13, 0.447775, 16.077969, 0.000000
9/9/15 11:08:13, 0.447775, 16.084124, 0.000000
9/9/15 11:08:13, 0.445882, 16.084124, 0.000000
9/9/15 11:08:14, 0.446829, 16.077969, 0.000000
9/9/15 11:08:14, 0.448722, 16.084124, 0.000000
9/9/15 11:08:14, 0.448722, 16.084124, 0.000000
9/9/15 11:08:14, 0.449669, 16.084124, 0.000000
9/9/15 11:08:14, 0.448722, 16.077969, 0.000000
9/9/15 11:08:14, 0.447775, 16.077969, 0.000000
9/9/15 11:08:14, 0.447775, 16.077969, 0.000000
9/9/15 11:08:14, 0.447775, 16.077969, 0.000000
9/9/15 11:08:14, 0.446829, 16.084124, 0.000000
9/9/15 11:08:14, 0.445882, 16.084124, 0.000000
9/9/15 11:08:15, 0.446829, 16.084124, 0.000000
9/9/15 11:08:15, 0.447775, 16.084124, 0.000000
9/9/15 11:08:15, 0.448722, 16.084124, 0.000000
9/9/15 11:08:15, 0.449669, 16.084124, 0.000000
9/9/15 11:08:15, 0.448722, 16.084124, 0.000000
9/9/15 11:08:15, 0.447775, 16.084124, 0.000000
9/9/15 11:08:15, 0.447775, 16.084124, 0.000000
9/9/15 11:08:15, 0.447775, 16.084124, 0.000000
9/9/15 11:08:15, 0.446829, 16.077969, 0.000000
9/9/15 11:08:15, 0.445882, 16.084124, 0.000000
9/9/15 11:08:16, 0.446829, 16.084124, 0.000000
9/9/15 11:08:16, 0.447775, 16.084124, 0.000000
9/9/15 11:08:16, 0.448722, 16.077969, 0.000000
9/9/15 11:08:16, 0.449669, 16.077969, 0.000000
9/9/15 11:08:16, 0.449669, 16.084124, 0.000000
9/9/15 11:08:16, 0.447775, 16.077969, 0.000000
9/9/15 11:08:16, 0.447775, 16.084124, 0.000000
9/9/15 11:08:16, 0.447775, 16.084124, 0.000000
9/9/15 11:08:16, 0.447775, 16.084124, 0.000000
9/9/15 11:08:16, 0.445882, 16.077969, 0.000000
9/9/15 11:08:17, 0.446829, 16.084124, 0.000000
9/9/15 11:08:17, 0.447775, 16.077969, 0.000000
9/9/15 11:08:17, 0.447775, 16.084124, 0.000000
9/9/15 11:08:17, 0.448722, 16.084124, 0.000000
9/9/15 11:08:17, 0.449669, 16.084124, 0.000000
9/9/15 11:08:17, 0.448722, 16.084124, 0.000000
9/9/15 11:08:17, 0.446829, 16.084124, 0.000000
9/9/15 11:08:17, 0.446829, 16.084124, 0.000000
9/9/15 11:08:17, 0.446829, 16.077969, 0.000000
9/9/15 11:08:17, 0.445882, 16.084124, 0.000000
9/9/15 11:08:18, 0.445882, 16.077969, 0.000000
9/9/15 11:08:18, 0.447775, 16.084124, 0.000000
9/9/15 11:08:18, 0.448722, 16.084124, 0.000000
9/9/15 11:08:18, 0.449669, 16.084124, 0.000000
9/9/15 11:08:18, 0.448722, 16.084124, 0.000000
9/9/15 11:08:18, 0.447775, 16.077969, 0.000000
9/9/15 11:08:18, 0.447775, 16.084124, 0.000000
9/9/15 11:08:18, 0.447775, 16.077969, 0.000000
9/9/15 11:08:18, 0.447775, 16.084124, 0.000000
9/9/15 11:08:18, 0.445882, 16.077969, 0.000000
9/9/15 11:08:19, 0.446829, 16.077969, 0.000000
9/9/15 11:08:19, 0.447775, 16.077969, 0.000000
9/9/15 11:08:19, 0.445882, 16.084124, 0.000000
9/9/15 11:08:19, 0.449669, 16.084124, 0.000000
9/9/15 11:08:19, 0.449669, 16.084124, 0.000000
9/9/15 11:08:19, 0.448722, 16.084124, 0.000000
9/9/15 11:08:19, 0.447775, 16.084124, 0.000000
9/9/15 11:08:19, 0.447775, 16.084124, 0.000000
9/9/15 11:08:19, 0.447775, 16.084124, 0.000000
9/9/15 11:08:19, 0.446829, 16.077969, 0.000000
9/9/15 11:08:20, 0.446829, 16.077969, 0.000000
9/9/15 11:08:20, 0.447775, 16.071813, 0.000000
9/9/15 11:08:20, 0.448722, 16.077969, 0.000000
9/9/15 11:08:20, 0.449669, 16.084124, 0.000000
9/9/15 11:08:20, 0.449669, 16.084124, 0.000000
9/9/15 11:08:20, 0.449669, 16.084124, 0.000000
9/9/15 11:08:20, 0.447775, 16.077969, 0.000000
9/9/15 11:08:20, 0.447775, 16.084124, 0.000000
9/9/15 11:08:20, 0.447775, 16.077969, 0.000000
9/9/15 11:08:20, 0.446829, 16.084124, 0.000000
9/9/15 11:08:21, 0.445882, 16.084124, 0.000000
9/9/15 11:08:21, 0.446829, 16.084124, 0.000000
9/9/15 11:08:21, 0.448722, 16.077969, 0.000000
9/9/15 11:08:21, 0.449669, 16.084124, 0.000000
9/9/15 11:08:21, 0.449669, 16.084124, 0.000000
9/9/15 11:08:21, 0.447775, 16.077969, 0.000000
9/9/15 11:08:21, 0.447775, 16.084124, 0.000000
9/9/15 11:08:21, 0.447775, 16.077969, 0.000000
9/9/15 11:08:21, 0.447775, 16.077969, 0.000000
9/9/15 11:08:21, 0.446829, 16.084124, 0.000000
9/9/15 11:08:22, 0.445882, 16.077969, 0.000000
9/9/15 11:08:22, 0.447775, 16.077969, 0.000000
9/9/15 11:08:22, 0.448722, 16.084124, 0.000000
9/9/15 11:08:22, 0.449669, 16.084124, 0.000000
9/9/15 11:08:22, 0.449669, 16.077969, 0.000000
9/9/15 11:08:22, 0.448722, 16.077969, 0.000000
9/9/15 11:08:22, 0.447775, 16.084124, 0.000000
9/9/15 11:08:22, 0.447775, 16.084124, 0.000000
9/9/15 11:08:22, 0.447775, 16.084124, 0.000000
9/9/15 11:08:22, 0.446829, 16.084124, 0.000000
9/9/15 11:08:23, 0.445882, 16.084124, 0.000000
9/9/15 11:08:23, 0.446829, 16.077969, 0.000000
9/9/15 11:08:23, 0.447775, 16.077969, 0.000000
9/9/15 11:08:23, 0.448722, 16.077969, 0.000000
9/9/15 11:08:23, 0.449669, 16.084124, 0.000000
9/9/15 11:08:23, 0.449669, 16.084124, 0.000000
9/9/15 11:08:23, 0.446829, 16.084124, 0.000000
9/9/15 11:08:23, 0.447775, 16.077969, 0.000000
9/9/15 11:08:23, 0.447775, 16.084124, 0.000000
9/9/15 11:08:23, 0.446829, 16.084124, 0.000000
9/9/15 11:08:24, 0.445882, 16.071813, 0.000000
9/9/15 11:08:24, 0.446829, 16.077969, 0.000000
9/9/15 11:08:24, 0.446829, 16.077969, 0.000000
9/9/15 11:08:24, 0.447775, 16.077969, 0.000000
9/9/15 11:08:24, 0.449669, 16.084124, 0.000000
9/9/15 11:08:24, 0.449669, 16.077969, 0.000000
9/9/15 11:08:24, 0.448722, 16.084124, 0.000000
9/9/15 11:08:24, 0.446829, 16.084124, 0.000000
9/9/15 11:08:24, 0.446829, 16.077969, 0.000000
9/9/15 11:08:24, 0.447775, 16.084124, 0.000000
9/9/15 11:08:25, 0.445882, 16.077969, 0.000000
9/9/15 11:08:25, 0.446829, 16.077969, 0.000000
9/9/15 11:08:25, 0.447775, 16.084124, 0.000000
9/9/15 11:08:25, 0.448722, 16.084124, 0.000000
9/9/15 11:08:25, 0.449669, 16.084124, 0.000000
9/9/15 11:08:25, 0.449669, 16.077969, 0.000000
9/9/15 11:08:25, 0.447775, 16.084124, 0.000000
9/9/15 11:08:25, 0.447775, 16.077969, 0.000000
9/9/15 11:08:25, 0.447775, 16.077969, 0.000000
9/9/15 11:08:25, 0.447775, 16.077969, 0.000000
9/9/15 11:08:26, 0.446829, 16.077969, 0.000000
9/9/15 11:08:26, 0.446829, 16.077969, 0.000000
9/9/15 11:08:26, 0.447775, 16.077969, 0.000000
9/9/15 11:08:26, 0.448722, 16.077969, 0.000000
9/9/15 11:08:26, 0.449669, 16.084124, 0.000000
9/9/15 11:08:26, 0.449669, 16.077969, 0.000000
9/9/15 11:08:26, 0.447775, 16.077969, 0.000000
9/9/15 11:08:26, 0.447775, 16.084124, 0.000000
9/9/15 11:08:26, 0.447775, 16.077969, 0.000000
9/9/15 11:08:26, 0.447775, 16.077969, 0.000000
9/9/15 11:08:27, 0.446829, 16.084124, 0.000000
9/9/15 11:08:27, 0.446829, 16.077969, 0.000000
9/9/15 11:08:27, 0.447775, 16.077969, 0.000000
9/9/15 11:08:27, 0.447775, 16.077969, 0.000000
9/9/15 11:08:27, 0.449669, 16.077969, 0.000000
9/9/15 11:08:27, 0.449669, 16.084124, 0.000000
9/9/15 11:08:27, 0.449669, 16.084124, 0.000000
9/9/15 11:08:27, 0.447775, 16.077969, 0.000000
9/9/15 11:08:27, 0.447775, 16.084124, 0.000000
9/9/15 11:08:27, 0.447775, 16.077969, 0.000000
9/9/15 11:08:28, 0.445882, 16.077969, 0.000000
9/9/15 11:08:28, 0.446829, 16.077969, 0.000000
9/9/15 11:08:28, 0.447775, 16.077969, 0.000000
9/9/15 11:08:28, 0.448722, 16.084124, 0.000000
9/9/15 11:08:28, 0.449669, 16.077969, 0.000000
9/9/15 11:08:28, 0.449669, 16.084124, 0.000000
9/9/15 11:08:28, 0.447775, 16.077969, 0.000000
9/9/15 11:08:28, 0.447775, 16.077969, 0.000000
9/9/15 11:08:28, 0.447775, 16.077969, 0.000000
9/9/15 11:08:28, 0.446829, 16.077969, 0.000000
9/9/15 11:08:29, 0.445882, 16.077969, 0.000000
9/9/15 11:08:29, 0.446829, 16.077969, 0.000000
9/9/15 11:08:29, 0.447775, 16.077969, 0.000000
9/9/15 11:08:29, 0.448722, 16.077969, 0.000000
9/9/15 11:08:29, 0.449669, 16.084124, 0.000000
9/9/15 11:08:29, 0.449669, 16.084124, 0.000000
9/9/15 11:08:29, 0.448722, 16.084124, 0.000000
9/9/15 11:08:29, 0.447775, 16.084124, 0.000000
9/9/15 11:08:29, 0.447775, 16.077969, 0.000000
9/9/15 11:08:29, 0.447775, 16.077969, 0.000000
9/9/15 11:08:30, 0.445882, 16.077969, 0.000000
9/9/15 11:08:30, 0.445882, 16.077969, 0.000000
9/9/15 11:08:30, 0.446829, 16.084124, 0.000000
9/9/15 11:08:30, 0.447775, 16.084124, 0.000000
9/9/15 11:08:30, 0.448722, 16.084124, 0.000000
9/9/15 11:08:30, 0.449669, 16.084124, 0.000000
9/9/15 11:08:30, 0.449669, 16.077969, 0.000000
9/9/15 11:08:30, 0.447775, 16.084124, 0.000000
9/9/15 11:08:30, 0.447775, 16.077969, 0.000000
9/9/15 11:08:30, 0.447775, 16.084124, 0.000000
9/9/15 11:08:31, 0.445882, 16.084124, 0.000000
9/9/15 11:08:31, 0.445882, 16.077969, 0.000000
9/9/15 11:08:31, 0.446829, 16.077969, 0.000000
9/9/15 11:08:31, 0.447775, 16.077969, 0.000000
9/9/15 11:08:31, 0.448722, 16.084124, 0.000000
9/9/15 11:08:31, 0.449669, 16.077969, 0.000000
9/9/15 11:08:31, 0.449669, 16.077969, 0.000000
9/9/15 11:08:31, 0.447775, 16.077969, 0.000000
9/9/15 11:08:31, 0.447775, 16.084124, 0.000000
9/9/15 11:08:31, 0.447775, 16.084124, 0.000000
9/9/15 11:08:32, 0.445882, 16.077969, 0.000000
9/9/15 11:08:32, 0.445882, 16.077969, 0.000000
9/9/15 11:08:32, 0.447775, 16.077969, 0.000000
9/9/15 11:08:32, 0.447775, 16.084124, 0.000000
9/9/15 11:08:32, 0.449669, 16.077969, 0.000000
9/9/15 11:08:32, 0.450615, 16.077969, 0.000000
9/9/15 11:08:32, 0.449669, 16.084124, 0.000000
9/9/15 11:08:32, 0.447775, 16.077969, 0.000000
9/9/15 11:08:32, 0.448722, 16.077969, 0.000000
9/9/15 11:08:32, 0.447775, 16.077969, 0.000000
9/9/15 11:08:33, 0.445882, 16.077969, 0.000000
9/9/15 11:08:33, 0.445882, 16.077969, 0.000000
9/9/15 11:08:33, 0.446829, 16.077969, 0.000000
9/9/15 11:08:33, 0.447775, 16.084124, 0.000000
9/9/15 11:08:33, 0.448722, 16.077969, 0.000000
9/9/15 11:08:33, 0.449669, 16.077969, 0.000000
9/9/15 11:08:33, 0.449669, 16.077969, 0.000000
9/9/15 11:08:33, 0.446829, 16.077969, 0.000000
9/9/15 11:08:33, 0.447775, 16.077969, 0.000000
9/9/15 11:08:33, 0.447775, 16.084124, 0.000000
9/9/15 11:08:34, 0.445882, 16.084124, 0.000000
9/9/15 11:08:34, 0.447775, 16.077969, 0.000000
9/9/15 11:08:34, 0.446829, 16.084124, 0.000000
9/9/15 11:08:34, 0.446829, 16.077969, 0.000000
9/9/15 11:08:34, 0.447775, 16.077969, 0.000000
9/9/15 11:08:34, 0.449669, 16.084124, 0.000000
9/9/15 11:08:34, 0.449669, 16.077969, 0.000000
9/9/15 11:08:34, 0.447775, 16.077969, 0.000000
9/9/15 11:08:34, 0.447775, 16.084124, 0.000000
9/9/15 11:08:34, 0.447775, 16.084124, 0.000000
9/9/15 11:08:35, 0.445882, 16.077969, 0.000000
9/9/15 11:08:35, 0.445882, 16.077969, 0.000000
9/9/15 11:08:35, 0.446829, 16.084124, 0.000000
9/9/15 11:08:35, 0.445882, 16.077969, 0.000000
9/9/15 11:08:35, 0.448722, 16.077969, 0.000000
9/9/15 11:08:35, 0.449669, 16.077969, 0.000000
9/9/15 11:08:35, 0.449669, 16.077969, 0.000000
9/9/15 11:08:35, 0.447775, 16.084124, 0.000000
9/9/15 11:08:35, 0.447775, 16.077969, 0.000000
9/9/15 11:08:35, 0.447775, 16.077969, 0.000000
9/9/15 11:08:36, 0.446829, 16.077969, 0.000000
9/9/15 11:08:36, 0.446829, 16.077969, 0.000000
9/9/15 11:08:36, 0.446829, 16.077969, 0.000000
9/9/15 11:08:36, 0.447775, 16.077969, 0.000000
9/9/15 11:08:36, 0.445882, 16.077969, 0.000000
9/9/15 11:08:36, 0.449669, 16.084124, 0.000000
9/9/15 11:08:36, 0.449669, 16.077969, 0.000000
9/9/15 11:08:36, 0.447775, 16.084124, 0.000000
9/9/15 11:08:36, 0.447775, 16.084124, 0.000000
9/9/15 11:08:36, 0.447775, 16.077969, 0.000000
9/9/15 11:08:37, 0.446829, 16.077969, 0.000000
9/9/15 11:08:37, 0.445882, 16.084124, 0.000000
9/9/15 11:08:37, 0.446829, 16.084124, 0.000000
9/9/15 11:08:37, 0.446829, 16.077969, 0.000000
9/9/15 11:08:37, 0.447775, 16.077969, 0.000000
9/9/15 11:08:37, 0.449669, 16.084124, 0.000000
9/9/15 11:08:37, 0.449669, 16.077969, 0.000000
9/9/15 11:08:37, 0.448722, 16.084124, 0.000000
9/9/15 11:08:37, 0.447775, 16.084124, 0.000000
9/9/15 11:08:37, 0.447775, 16.077969, 0.000000
9/9/15 11:08:38, 0.445882, 16.077969, 0.000000
9/9/15 11:08:38, 0.445882, 16.077969, 0.000000
9/9/15 11:08:38, 0.447775, 16.077969, 0.000000
9/9/15 11:08:38, 0.447775, 16.077969, 0.000000
9/9/15 11:08:38, 0.448722, 16.077969, 0.000000
9/9/15 11:08:38, 0.448722, 16.077969, 0.000000
9/9/15 11:08:38, 0.449669, 16.077969, 0.000000
9/9/15 11:08:38, 0.445882, 16.077969, 0.000000
9/9/15 11:08:38, 0.447775, 16.077969, 0.000000
9/9/15 11:08:38, 0.447775, 16.077969, 0.000000
9/9/15 11:08:39, 0.446829, 16.077969, 0.000000
9/9/15 11:08:39, 0.445882, 16.077969, 0.000000
9/9/15 11:08:39, 0.446829, 16.084124, 0.000000
9/9/15 11:08:39, 0.447775, 16.077969, 0.000000
9/9/15 11:08:39, 0.448722, 16.077969, 0.000000
9/9/15 11:08:39, 0.449669, 16.077969, 0.000000
9/9/15 11:08:39, 0.449669, 16.084124, 0.000000
9/9/15 11:08:39, 0.448722, 16.077969, 0.000000
9/9/15 11:08:39, 0.447775, 16.077969, 0.000000
9/9/15 11:08:39, 0.447775, 16.077969, 0.000000
9/9/15 11:08:40, 0.445882, 16.077969, 0.000000
9/9/15 11:08:40, 0.445882, 16.084124, 0.000000
9/9/15 11:08:40, 0.445882, 16.077969, 0.000000
9/9/15 11:08:40, 0.446829, 16.084124, 0.000000
9/9/15 11:08:40, 0.447775, 16.084124, 0.000000
9/9/15 11:08:40, 0.448722, 16.077969, 0.000000
9/9/15 11:08:40, 0.449669, 16.077969, 0.000000
9/9/15 11:08:40, 0.448722, 16.077969, 0.000000
9/9/15 11:08:40, 0.447775, 16.084124, 0.000000
9/9/15 11:08:40, 0.446829, 16.077969, 0.000000
9/9/15 11:08:41, 0.445882, 16.084124, 0.000000
9/9/15 11:08:41, 0.445882, 16.084124, 0.000000
9/9/15 11:08:41, 0.445882, 16.077969, 0.000000
9/9/15 11:08:41, 0.445882, 16.077969, 0.000000
9/9/15 11:08:41, 0.446829, 16.077969, 0.000000
9/9/15 11:08:41, 0.448722, 16.077969, 0.000000
9/9/15 11:08:41, 0.448722, 16.084124, 0.000000
9/9/15 11:08:41, 0.449669, 16.084124, 0.000000
9/9/15 11:08:41, 0.447775, 16.077969, 0.000000
